p,d,t
1,810,0.00183227
1,810,0.001753
1,810,0.00179241
1,811,0.0017608
1,811,0.00181793
1,811,0.00184451
1,811,0.00175749
1,811,0.0017877
1,812,0.00176855
1,812,0.00187941
1,812,0.00176686
1,812,0.00192793
1,812,0.00181485
1,813,0.00184135
1,813,0.00187327
1,813,0.00189346
1,813,0.00177233
1,813,0.00176658
1,814,0.00183437
1,814,0.00177353
1,814,0.00177191
1,814,0.00178317
1,814,0.00179195
1,815,0.0018532
1,815,0.00183206
1,815,0.00177613
1,815,0.00183156
1,815,0.0017819
1,816,0.00178487
1,816,0.00195879
1,816,0.00177962
1,816,0.00182981
1,816,0.00180466
1,817,0.00180898
1,817,0.00182292
1,817,0.001816
1,817,0.00182382
1,817,0.00180643
1,818,0.00179505
1,818,0.00181821
1,818,0.001845
1,818,0.00191214
1,818,0.00183231
1,819,0.00186899
1,819,0.00190154
1,819,0.00186217
1,819,0.00179897
1,819,0.00179874
1,820,0.0018054
1,820,0.00181994
1,820,0.00185005
1,820,0.00188873
1,820,0.0017988
1,821,0.0018633
1,821,0.00181045
1,821,0.00193121
1,821,0.00185152
1,821,0.00184123
1,822,0.0018129
1,822,0.00180876
1,822,0.00185272
1,822,0.00191588
1,822,0.00181067
1,823,0.00181146
1,823,0.00181099
1,823,0.0018369
1,823,0.0019217
1,823,0.00189562
1,824,0.00181581
1,824,0.00186127
1,824,0.0019095
1,824,0.00186625
1,824,0.00193664
1,825,0.00219833
1,825,0.0018194
1,825,0.00185258
1,825,0.00184771
1,825,0.00191933
1,826,0.00182429
1,826,0.00182479
1,826,0.00189083
1,826,0.0019329
1,826,0.00187194
1,827,0.00192001
1,827,0.00226277
1,827,0.00193876
1,827,0.00186017
1,827,0.00183411
1,828,0.00183436
1,828,0.00188254
1,828,0.00201512
1,828,0.00185708
1,828,0.00184056
1,829,0.00190367
1,829,0.00189125
1,829,0.00195896
1,829,0.00185969
1,829,0.00184278
1,830,0.0020382
1,830,0.00190605
1,830,0.00184903
1,830,0.00187524
1,830,0.00195311
1,831,0.00190096
1,831,0.00186249
1,831,0.00192582
1,831,0.0019047
1,831,0.00190499
1,832,0.00196085
1,832,0.00234877
1,832,0.0018548
1,832,0.00189248
1,832,0.00184919
1,833,0.00185618
1,833,0.00188063
1,833,0.00187286
1,833,0.00187641
1,833,0.0018608
1,834,0.0019333
1,834,0.00191706
1,834,0.00264107
1,834,0.00193384
1,834,0.00201888
1,835,0.00191855
1,835,0.00200357
1,835,0.00186522
1,835,0.00186394
1,835,0.0019792
1,836,0.00192052
1,836,0.00187587
1,836,0.00189834
1,836,0.0019609
1,836,0.00191355
1,837,0.00198358
1,837,0.00187514
1,837,0.00194498
1,837,0.00195427
1,837,0.00190049
1,838,0.0020363
1,838,0.00201548
1,838,0.0019435
1,838,0.00190314
1,838,0.00190065
1,839,0.00188422
1,839,0.00195882
1,839,0.00190475
1,839,0.00192394
1,839,0.00199797
1,840,0.00188819
1,840,0.00206697
1,840,0.00193699
1,840,0.00189101
1,840,0.00193634
1,841,0.00202207
1,841,0.00189485
1,841,0.00201632
1,841,0.00191017
1,841,0.00203571
1,842,0.00206978
1,842,0.00200925
1,842,0.00198984
1,842,0.00203639
1,842,0.00194845
1,843,0.00196075
1,843,0.00201003
1,843,0.00197746
1,843,0.00198639
1,843,0.00235012
1,844,0.00203634
1,844,0.00190791
1,844,0.00190654
1,844,0.00197218
1,844,0.00195128
1,845,0.00194846
1,845,0.00240803
1,845,0.00197408
1,845,0.00201036
1,845,0.00192868
1,846,0.00203839
1,846,0.00196625
1,846,0.00323739
1,846,0.00194488
1,846,0.00193757
1,847,0.00193744
1,847,0.00213676
1,847,0.00192094
1,847,0.00197104
1,847,0.00204158
1,848,0.00194435
1,848,0.0019224
1,848,0.00192425
1,848,0.00203042
1,848,0.00207322
1,849,0.00203176
1,849,0.00193023
1,849,0.00202624
1,849,0.00192888
1,849,0.00204821
1,850,0.0020697
1,850,0.00202768
1,850,0.00203912
1,850,0.00193164
1,850,0.00201895
1,851,0.00200872
1,851,0.00194385
1,851,0.00201108
1,851,0.00206139
1,851,0.00206844
1,852,0.00247488
1,852,0.00194234
1,852,0.00194552
1,852,0.00199552
1,852,0.00194481
1,853,0.00197479
1,853,0.00194593
1,853,0.00197069
1,853,0.001969
1,853,0.00197472
1,854,0.00200542
1,854,0.00198709
1,854,0.00197657
1,854,0.00235373
1,854,0.00213453
1,855,0.0021192
1,855,0.00197928
1,855,0.0019865
1,855,0.00201358
1,855,0.00207331
1,856,0.00202491
1,856,0.00202904
1,856,0.00195815
1,856,0.00257685
1,856,0.00200209
1,857,0.00198056
1,857,0.00203201
1,857,0.00200787
1,857,0.00202288
1,857,0.00202053
1,858,0.00203254
1,858,0.00212377
1,858,0.00200408
1,858,0.00230346
1,858,0.00203914
1,859,0.0020359
1,859,0.00224432
1,859,0.00200436
1,859,0.00205331
1,859,0.00203163
1,860,0.00209136
1,860,0.00203259
1,860,0.00201987
1,860,0.00203824
1,860,0.00206339
1,861,0.00205186
1,861,0.00204035
1,861,0.00203808
1,861,0.00207247
1,861,0.00204685
1,862,0.00210004
1,862,0.00201326
1,862,0.00206076
1,862,0.00237839
1,862,0.00206981
1,863,0.00205644
1,863,0.00209474
1,863,0.00204555
1,863,0.00209776
1,863,0.00209568
1,864,0.00208531
1,864,0.00206185
1,864,0.00209562
1,864,0.0021812
1,864,0.00215405
1,865,0.00215923
1,865,0.00210343
1,865,0.00213521
1,865,0.00211436
1,865,0.00208952
1,866,0.00213804
1,866,0.0021007
1,866,0.00206975
1,866,0.00214195
1,866,0.00209245
1,867,0.00207048
1,867,0.002355
1,867,0.00210715
1,867,0.00208774
1,867,0.00209681
1,868,0.002084
1,868,0.00207386
1,868,0.00210872
1,868,0.00204343
1,868,0.00204764
1,869,0.00212101
1,869,0.00214797
1,869,0.00208128
1,869,0.00214664
1,869,0.00263011
1,870,0.00202988
1,870,0.00206865
1,870,0.00207744
1,870,0.00203763
1,870,0.00203295
1,871,0.00203616
1,871,0.00215626
1,871,0.00209935
1,871,0.00206462
1,871,0.0021508
1,872,0.00208073
1,872,0.00208843
1,872,0.00242242
1,872,0.00210216
1,872,0.0020629
1,873,0.00215586
1,873,0.00214644
1,873,0.00206573
1,873,0.00210059
1,873,0.00203896
1,874,0.00204615
1,874,0.00208055
1,874,0.00206515
1,874,0.00204273
1,874,0.00214632
1,875,0.00214679
1,875,0.0021062
1,875,0.00253102
1,875,0.00216056
1,875,0.00212612
1,876,0.00210374
1,876,0.0020809
1,876,0.00222792
1,876,0.00211605
1,876,0.00213135
1,877,0.00212285
1,877,0.00212894
1,877,0.00209038
1,877,0.00212698
1,877,0.0022216
1,878,0.00217657
1,878,0.00208153
1,878,0.00223967
1,878,0.00255671
1,878,0.00212562
1,879,0.00211493
1,879,0.00229061
1,879,0.00210049
1,879,0.00208094
1,879,0.00210586
1,880,0.00208142
1,880,0.0021045
1,880,0.0020751
1,880,0.00218475
1,880,0.00219717
1,881,0.00219485
1,881,0.00217516
1,881,0.00218608
1,881,0.0021338
1,881,0.00216623
1,882,0.00217323
1,882,0.00214775
1,882,0.00249248
1,882,0.00213961
1,882,0.00210593
1,883,0.00220352
1,883,0.00210506
1,883,0.00213362
1,883,0.00209602
1,883,0.00211065
1,884,0.00212694
1,884,0.00211393
1,884,0.00209932
1,884,0.00218172
1,884,0.00223608
1,885,0.00215245
1,885,0.00212016
1,885,0.00222246
1,885,0.00220238
1,885,0.00220448
1,886,0.00215596
1,886,0.00220529
1,886,0.00209871
1,886,0.00225673
1,886,0.00262267
1,887,0.00216541
1,887,0.00219527
1,887,0.0021952
1,887,0.00211184
1,887,0.00224947
1,888,0.00223459
1,888,0.00212056
1,888,0.00211157
1,888,0.00269728
1,888,0.00216509
1,889,0.0022239
1,889,0.00251696
1,889,0.00216787
1,889,0.0021458
1,889,0.00218069
1,890,0.00221758
1,890,0.00212934
1,890,0.00212477
1,890,0.00218404
1,890,0.00214843
1,891,0.00219111
1,891,0.0021731
1,891,0.00214771
1,891,0.00226805
1,891,0.00237101
1,892,0.00227095
1,892,0.00217183
1,892,0.00223901
1,892,0.00221543
1,892,0.00219132
1,893,0.00218043
1,893,0.00215849
1,893,0.00231947
1,893,0.00222144
1,893,0.00213336
1,894,0.00219595
1,894,0.00220187
1,894,0.00225784
1,894,0.00226185
1,894,0.00226207
1,895,0.00214531
1,895,0.00220565
1,895,0.00225625
1,895,0.00222146
1,895,0.00214597
1,896,0.00229011
1,896,0.0021642
1,896,0.0021718
1,896,0.00226602
1,896,0.00215553
1,897,0.00221264
1,897,0.00254616
1,897,0.00224946
1,897,0.00216108
1,897,0.00218999
1,898,0.00218488
1,898,0.00217309
1,898,0.00228688
1,898,0.00219751
1,898,0.00219405
1,899,0.00219071
1,899,0.00222286
1,899,0.0021749
1,899,0.00218024
1,899,0.00226718
1,900,0.00222555
1,900,0.00231096
1,900,0.00223114
1,900,0.00230129
1,900,0.00216939
1,901,0.00220763
1,901,0.00220343
1,901,0.00236966
1,901,0.00217939
1,901,0.00221662
1,902,0.00224721
1,902,0.00231925
1,902,0.00223524
1,902,0.00224888
1,902,0.00227093
1,903,0.00229624
1,903,0.00220634
1,903,0.00222618
1,903,0.0022152
1,903,0.00218936
1,904,0.00228099
1,904,0.00228704
1,904,0.00226437
1,904,0.00245531
1,904,0.00230522
1,905,0.0021927
1,905,0.00222539
1,905,0.00222641
1,905,0.00226271
1,905,0.00224523
1,906,0.00219429
1,906,0.00228004
1,906,0.00224547
1,906,0.00229324
1,906,0.00226334
1,907,0.00232672
1,907,0.00223092
1,907,0.00220472
1,907,0.00222303
1,907,0.0023069
1,908,0.00221429
1,908,0.00233715
1,908,0.00230552
1,908,0.00224838
1,908,0.00224265
1,909,0.00223914
1,909,0.00223825
1,909,0.00229112
1,909,0.00225863
1,909,0.0022226
1,910,0.0022702
1,910,0.00231545
1,910,0.00222593
1,910,0.00226853
1,910,0.00227871
1,911,0.00228961
1,911,0.00238174
1,911,0.00225771
1,911,0.00229752
1,911,0.00234129
1,912,0.00231125
1,912,0.00223375
1,912,0.0023057
1,912,0.00231265
1,912,0.00228853
1,913,0.00226787
1,913,0.00233967
1,913,0.00229342
1,913,0.00232754
1,913,0.00233207
1,914,0.00226364
1,914,0.00227841
1,914,0.00224175
1,914,0.00232898
1,914,0.00229173
1,915,0.00230649
1,915,0.00231897
1,915,0.00235768
1,915,0.0025736
1,915,0.00224296
1,916,0.00225263
1,916,0.00274515
1,916,0.00231562
1,916,0.00227437
1,916,0.00241413
1,917,0.00236397
1,917,0.00241429
1,917,0.00239236
1,917,0.00228163
1,917,0.00229532
1,918,0.00235859
1,918,0.00225709
1,918,0.00232878
1,918,0.00229238
1,918,0.0023187
1,919,0.00229746
1,919,0.00234077
1,919,0.00227881
1,919,0.0023202
1,919,0.0023976
1,920,0.002414
1,920,0.00245547
1,920,0.00227996
1,920,0.00229969
1,920,0.00248101
1,921,0.00230465
1,921,0.00234506
1,921,0.00242172
1,921,0.00229915
1,921,0.00234079
1,922,0.00233793
1,922,0.00229712
1,922,0.00229861
1,922,0.0024096
1,922,0.00232949
1,923,0.00241945
1,923,0.00230393
1,923,0.00228589
1,923,0.0022791
1,923,0.0023832
1,924,0.0023973
1,924,0.00334492
1,924,0.00237616
1,924,0.00235976
1,924,0.00262826
1,925,0.00231767
1,925,0.00240267
1,925,0.0027216
1,925,0.00228845
1,925,0.00229042
1,926,0.00241005
1,926,0.00233725
1,926,0.00231226
1,926,0.00241966
1,926,0.0023225
1,927,0.00232564
1,927,0.002302
1,927,0.00230159
1,927,0.00232664
1,927,0.00236489
1,928,0.0024363
1,928,0.00237941
1,928,0.0023419
1,928,0.00283373
1,928,0.00237686
1,929,0.0024468
1,929,0.00237165
1,929,0.00244188
1,929,0.00239945
1,929,0.00234165
1,930,0.0027364
1,930,0.00234916
1,930,0.00245069
1,930,0.00246285
1,930,0.00235195
1,931,0.00266544
1,931,0.00274727
1,931,0.00234476
1,931,0.00247364
1,931,0.00234805
1,932,0.00242455
1,932,0.00232708
1,932,0.00238766
1,932,0.0023248
1,932,0.00287479
1,933,0.00240687
1,933,0.0024431
1,933,0.00246999
1,933,0.00235703
1,933,0.00232839
1,934,0.00244561
1,934,0.00240386
1,934,0.00275032
1,934,0.00238109
1,934,0.0024324
1,935,0.00252157
1,935,0.00252375
1,935,0.00237594
1,935,0.00237408
1,935,0.00238913
1,936,0.00242244
1,936,0.0024814
1,936,0.00243193
1,936,0.00236786
1,936,0.00250512
1,937,0.00237988
1,937,0.0023484
1,937,0.0023492
1,937,0.0025098
1,937,0.00241066
1,938,0.0024155
1,938,0.0023938
1,938,0.00235443
1,938,0.00235947
1,938,0.00256426
1,939,0.00242342
1,939,0.00236173
1,939,0.00245741
1,939,0.00238194
1,939,0.00263555
1,940,0.00237008
1,940,0.00250124
1,940,0.00237166
1,940,0.00240693
1,940,0.00244809
1,941,0.0027871
1,941,0.00243463
1,941,0.0025921
1,941,0.0024879
1,941,0.00245287
1,942,0.00245572
1,942,0.00244988
1,942,0.00247648
1,942,0.00248046
1,942,0.00251835
1,943,0.0026198
1,943,0.00250402
1,943,0.00246987
1,943,0.00243399
1,943,0.00255115
1,944,0.00245578
1,944,0.00254702
1,944,0.00241709
1,944,0.00253357
1,944,0.0023832
1,945,0.00249047
1,945,0.00242241
1,945,0.00250221
1,945,0.00241122
1,945,0.0025835
1,946,0.00256047
1,946,0.00258762
1,946,0.00252383
1,946,0.00266598
1,946,0.00263676
1,947,0.00254116
1,947,0.00247202
1,947,0.00250247
1,947,0.00245815
1,947,0.0026105
1,948,0.00248637
1,948,0.00256455
1,948,0.00249716
1,948,0.00257554
1,948,0.0024704
1,949,0.0025236
1,949,0.00248822
1,949,0.00256672
1,949,0.00258442
1,949,0.00256606
1,950,0.00266463
1,950,0.00257431
1,950,0.00243325
1,950,0.00248199
1,950,0.00252758
1,951,0.00250796
1,951,0.00242046
1,951,0.0026211
1,951,0.00245041
1,951,0.00250331
1,952,0.00250095
1,952,0.00251173
1,952,0.00251021
1,952,0.00245444
1,952,0.0024302
1,953,0.003004
1,953,0.00245492
1,953,0.00257211
1,953,0.002476
1,953,0.00248833
1,954,0.0025032
1,954,0.00261578
1,954,0.00250521
1,954,0.00269594
1,954,0.00244242
1,955,0.00250006
1,955,0.00256668
1,955,0.00253781
1,955,0.00244595
1,955,0.00246599
1,956,0.0025943
1,956,0.00248006
1,956,0.00245022
1,956,0.00245141
1,956,0.00259335
1,957,0.00247792
1,957,0.00249246
1,957,0.00252012
1,957,0.00245699
1,957,0.0025539
1,958,0.00250043
1,958,0.00249528
1,958,0.0027253
1,958,0.00257899
1,958,0.00253259
1,959,0.00246655
1,959,0.00247949
1,959,0.00252532
1,959,0.00258377
1,959,0.00251387
1,960,0.00264075
1,960,0.00251114
1,960,0.00271176
1,960,0.00274474
1,960,0.00256604
1,961,0.00249836
1,961,0.00250421
1,961,0.00247032
1,961,0.00260621
1,961,0.0024883
1,962,0.002597
1,962,0.00252124
1,962,0.002845
1,962,0.00248355
1,962,0.00272416
1,963,0.00250094
1,963,0.00262259
1,963,0.00252407
1,963,0.00263976
1,963,0.00254275
1,964,0.00257266
1,964,0.00257393
1,964,0.00270699
1,964,0.00256087
1,964,0.00262209
1,965,0.00249797
1,965,0.00268898
1,965,0.00253899
1,965,0.00249204
1,965,0.00292816
1,966,0.00269902
1,966,0.00252519
1,966,0.00252069
1,966,0.00251925
1,966,0.00266426
1,967,0.00257441
1,967,0.00256882
1,967,0.00270908
1,967,0.0025794
1,967,0.00320217
1,968,0.00255325
1,968,0.00270721
1,968,0.00250853
1,968,0.00253485
1,968,0.00263513
1,969,0.00266325
1,969,0.0026088
1,969,0.00260933
1,969,0.00257668
1,969,0.00262098
1,970,0.00251977
1,970,0.00259412
1,970,0.00264082
1,970,0.00254305
1,970,0.00253051
1,971,0.0025493
1,971,0.00253026
1,971,0.00270571
1,971,0.00254146
1,971,0.00259999
1,972,0.00275267
1,972,0.00258693
1,972,0.00267564
1,972,0.00254417
1,972,0.00267241
1,973,0.00261299
1,973,0.00270583
1,973,0.00256177
1,973,0.00256071
1,973,0.00254877
1,974,0.00289462
1,974,0.00256584
1,974,0.00263858
1,974,0.00258911
1,974,0.00261126
1,975,0.0025989
1,975,0.00261158
1,975,0.00256277
1,975,0.00268955
1,975,0.00269482
1,976,0.00262045
1,976,0.00264259
1,976,0.00257945
1,976,0.00279706
1,976,0.00257072
1,977,0.00258803
1,977,0.00258759
1,977,0.00273638
1,977,0.00261795
1,977,0.00255728
1,978,0.00266545
1,978,0.00270748
1,978,0.00263074
1,978,0.00265254
1,978,0.00259158
1,979,0.00260842
1,979,0.00271572
1,979,0.00273222
1,979,0.00276243
1,979,0.00259691
1,980,0.00256895
1,980,0.00281856
1,980,0.00257222
1,980,0.00261288
1,980,0.00261538
1,981,0.00261308
1,981,0.00262453
1,981,0.00265752
1,981,0.0025759
1,981,0.00263936
1,982,0.0026394
1,982,0.0027267
1,982,0.00267188
1,982,0.00274098
1,982,0.00270739
1,983,0.00265453
1,983,0.00314941
1,983,0.00271176
1,983,0.00266533
1,983,0.00267626
1,984,0.00264538
1,984,0.00275535
1,984,0.00261338
1,984,0.00259807
1,984,0.00267291
1,985,0.00265226
1,985,0.00297544
1,985,0.00271927
1,985,0.00264306
1,985,0.00264125
1,986,0.00260097
1,986,0.00263774
1,986,0.00264049
1,986,0.00274839
1,986,0.00276189
1,987,0.00263573
1,987,0.00261712
1,987,0.00277336
1,987,0.00271079
1,987,0.002823
1,988,0.00277657
1,988,0.00268654
1,988,0.00265605
1,988,0.00272822
1,988,0.00272173
1,989,0.0044507
1,989,0.00321667
1,989,0.00276543
1,989,0.00264763
1,989,0.00273282
1,990,0.0027269
1,990,0.00273488
1,990,0.00262534
1,990,0.00278606
1,990,0.00268039
1,991,0.00268044
1,991,0.00273729
1,991,0.00274627
1,991,0.00265185
1,991,0.00272111
1,992,0.00269269
1,992,0.00272922
1,992,0.00263394
1,992,0.00270461
1,992,0.0027284
1,993,0.00268694
1,993,0.00275746
1,993,0.00264896
1,993,0.0026408
1,993,0.00279767
1,994,0.00273086
1,994,0.002677
1,994,0.00270851
1,994,0.00293422
1,994,0.00266214
1,995,0.00273291
1,995,0.00272994
1,995,0.00268643
1,995,0.00300632
1,995,0.00268118
1,996,0.00269856
1,996,0.00276969
1,996,0.00278091
1,996,0.00279607
1,996,0.00286218
1,997,0.00269754
1,997,0.00272918
1,997,0.00279299
1,997,0.00276177
1,997,0.00266008
1,998,0.00275372
1,998,0.00266619
1,998,0.00314717
1,998,0.00280366
1,998,0.00268976
1,999,0.002794
1,999,0.00267829
1,999,0.00283499
1,999,0.00266993
1,999,0.00269728
1,1000,0.00284454
1,1000,0.00280816
1,1000,0.00281493
1,1000,0.00285123
1,1000,0.00275616
